name,year,mean,variance,population
Belize,2001,8.28406,0.9248416,253.467
Belize,2002,8.364723,0.9292183,259.946
Belize,2003,8.416781,0.915789,266.44
Belize,2004,8.381545,0.8929704,272.0536
Belize,2005,8.387561,0.8779249,280.9102
Belize,2006,8.408768,0.8770512,286.1414
Benin,1970,6.754194,0.5042249,2619.809
Benin,1971,6.760193,0.5035536,2689.271
Benin,1972,6.875162,0.5029932,2761.407
Benin,1973,6.864708,0.5027015,2836.325
Benin,1974,6.883186,0.502633,2914.439
Benin,1975,6.80772,0.5027423,2995.605
Benin,1976,6.822991,0.5041506,3080.268
Benin,1977,6.674466,0.5106679,3168.267
Benin,1978,6.63821,0.514545,3259.76
Benin,1979,6.717455,0.5180234,3354.798
Benin,1980,6.769601,0.5211337,3444.116
Benin,1981,6.736135,0.5234402,3539.693
Benin,1982,6.805527,0.525535,3641.131
Benin,1983,6.726375,0.527472,3748.268
Benin,1984,6.778729,0.5296438,3861.45
Benin,1985,6.822143,0.5321352,3980.32
Benin,1986,6.809072,0.5331041,4104.483
Benin,1987,6.763336,0.5331361,4234.471
Benin,1988,6.764788,0.5261768,4370.562
Benin,1989,6.719108,0.5351891,4512.956
Benin,1990,6.7227,0.5359685,4661.949
Benin,1991,6.748163,0.5331556,4816.54
Benin,1992,6.77924,0.4926899,4975.773
Benin,1993,6.77178,0.5090639,5139.994
Benin,1994,6.774061,0.5004908,5309.376
Benin,1995,6.78083,0.4989959,5484.002
Benin,1996,6.812168,0.5014639,5663.567
Benin,1997,6.829968,0.5009288,5847.757
Benin,1998,6.843737,0.5068944,6036.613
Benin,1999,6.86342,0.4896729,6230.163
Benin,2000,6.896069,0.4720169,6428.396
Benin,2001,6.918352,0.4629205,6630.318
Benin,2002,6.949784,0.4583317,6834.795
Benin,2003,6.978466,0.4519418,7041.49
Benin,2004,6.977674,0.4503839,7271.185
Benin,2005,6.974766,0.4503839,7503.84
Benin,2006,6.985246,0.4503839,7730.07
Bermuda,1970,9.523665,0.9035668,52.6
Bermuda,1971,9.556854,0.8904561,53.071
Bermuda,1972,9.576706,0.8776076,53.26
Bermuda,1973,9.590436,0.8685472,53.45
Bermuda,1974,9.599988,0.8613497,53.639
Bermuda,1975,9.681195,0.8535805,53.829
Bermuda,1976,9.745064,0.848251,54.018
Bermuda,1977,9.756888,0.8450985,54.207
Bermuda,1978,9.780005,0.8429676,54.377
Bermuda,1979,9.850654,0.8400469,54.516
Bermuda,1980,9.888399,0.8412091,54.726
Bermuda,1981,9.834739,0.8436588,54.911
Bermuda,1982,9.86195,0.845341,55.168
Bermuda,1983,9.865668,0.8472997,55.506
Bermuda,1984,9.866561,0.8446895,55.853
Bermuda,1985,9.89799,0.8536143,56.181
Bermuda,1986,9.92148,0.8522602,56.514
Bermuda,1987,9.961666,0.8517985,56.831
Bermuda,1988,9.977376,0.8549145,57.166
Bermuda,1989,9.960896,0.8687273,57.485
Bermuda,1990,9.93154,0.8576504,57.781
Bermuda,1991,9.916215,0.8545671,58.095
Bermuda,1992,9.88866,0.8482676,58.696
Bermuda,1993,9.907063,0.8638144,59.236
Bermuda,1994,9.910092,0.8756407,59.735
Bermuda,1995,9.934988,0.8827135,60.273
Bermuda,1996,9.948483,0.9102327,60.841
Bermuda,1997,9.972044,0.9036236,61.42
Bermuda,1998,9.985773,0.9093,61.952
Bermuda,1999,10.04834,0.9137163,62.45
Bermuda,2000,9.984075,0.9019386,62.971
Bermuda,2001,9.959875,0.9248416,63.498
Bermuda,2002,9.968275,0.9292183,64.004
Bermuda,2003,10.02608,0.915789,64.482
Bermuda,2004,10.03218,0.8929704,65.00025
Bermuda,2005,10.05061,0.8779249,65.51769
Bermuda,2006,10.06787,0.8770512,66.03258
Bhutan,1970,5.183965,0.4842485,1045
Bhutan,1971,5.212614,0.4769112,1066.129
Bhutan,1972,5.227785,0.4651692,1087.991
Bhutan,1973,5.292109,0.4599604,1110.611
Bhutan,1974,5.3046,0.4591048,1133.702
Bhutan,1975,5.346141,0.4573353,1157.452
Bhutan,1976,5.376823,0.4554389,1181.554
Bhutan,1977,5.425695,0.4541955,1205.659
Bhutan,1978,5.394474,0.4406278,1230.769
Bhutan,1979,5.588505,0.4253835,1255.882
Bhutan,1980,5.780331,0.4141626,1281
Bhutan,1981,5.805871,0.4050815,1306.579
Bhutan,1982,5.83298,0.3873052,1333.704
Bhutan,1983,5.911183,0.373853,1362.337
Bhutan,1984,5.969237,0.3764277,1392.489
Bhutan,1985,5.947994,0.3471784,1424.193
Bhutan,1986,6.029603,0.3503893,1457.094
Bhutan,1987,6.195496,0.3468743,1490.857
Bhutan,1988,6.149993,0.3403538,1525.539
Bhutan,1989,6.195127,0.3529222,1561.16
Bhutan,1990,6.186716,0.3693173,1597.719
Bhutan,1991,6.209714,0.3649655,1635.161
Bhutan,1992,6.18578,0.3990614,1673.428
Bhutan,1993,6.182299,0.4300147,1712.504
Bhutan,1994,6.204106,0.4472651,1752.368
Bhutan,1995,6.245065,0.500885,1793.012
Bhutan,1996,6.270002,0.5278262,1834.341
Bhutan,1997,6.409377,0.5170752,1876.236
Bhutan,1998,6.422461,0.4973949,1918.669
Bhutan,1999,6.461777,0.4788955,1961.642
Bhutan,2000,6.484236,0.4699491,2005.222
Bhutan,2001,6.484354,0.4761518,2049.412
Bhutan,2002,6.491266,0.4995522,2094.176
Bhutan,2003,6.586202,0.5058405,2139.549
Bhutan,2004,6.62106,0.5164868,2194.517
Bhutan,2005,6.660845,0.5187072,2243.583
Bhutan,2006,6.717441,0.5187072,2278.758
Bolivia,1970,7.287967,1.10873,4346.218
Bolivia,1971,7.30417,1.1095,4454.684
Bolivia,1972,7.334894,1.110584,4565.872
Bolivia,1973,7.378214,1.111985,4679.923
Bolivia,1974,7.397556,1.113708,4796.24
Bolivia,1975,7.439042,1.115757,4914.316
Bolivia,1976,7.4843,1.118135,4955.744
Bolivia,1977,7.510778,1.120848,5079.716
Bolivia,1978,7.4945,1.1239,5204.622
Bolivia,1979,7.491971,1.127297,5326.981
Bolivia,1980,7.463877,1.131044,5441.298
Bolivia,1981,7.455254,1.135147,5545.224
Bolivia,1982,7.401389,1.139611,5642.224
Bolivia,1983,7.315626,1.144444,5737.434
Bolivia,1984,7.299224,1.149651,5834.293
Bolivia,1985,7.271796,1.15524,5934.935
Bolivia,1986,7.220399,1.161217,6041.35
Bolivia,1987,7.241224,1.167591,6156.369
Bolivia,1988,7.243513,1.17437,6283.164
Bolivia,1989,7.251142,1.181562,6423.135
Bolivia,1990,7.25851,1.189176,6573.9
Bolivia,1991,7.269811,1.197222,6731.484
Bolivia,1992,7.259721,1.205709,6893.451
Bolivia,1993,7.273426,1.214646,7055.495
Bolivia,1994,7.291515,1.224046,7216.538
Bolivia,1995,7.305191,1.23392,7376.582
Bolivia,1996,7.31318,1.244278,7535.615
Bolivia,1997,7.31834,1.269148,7693.188
Bolivia,1998,7.297326,1.336018,7848.703
Bolivia,1999,7.263348,1.428634,8001.93
Bolivia,2000,7.244078,1.476805,8152.62
Bolivia,2001,7.26657,1.449721,8300.463
Bolivia,2002,7.31012,1.373363,8445.134
Bolivia,2003,7.321744,1.373363,8586.443
Bolivia,2004,7.343149,1.373363,8755.348
Bolivia,2005,7.36376,1.373363,8923.447
Bolivia,2006,7.391457,1.373363,9081.591
Bosnia and Herzegovina,1970,,,
Bosnia and Herzegovina,1971,,,
Bosnia and Herzegovina,1972,,,
Bosnia and Herzegovina,1973,,,
Bosnia and Herzegovina,1974,,,
Bosnia and Herzegovina,1975,,,
Bosnia and Herzegovina,1976,,,
Bosnia and Herzegovina,1977,,,
Bosnia and Herzegovina,1978,,,
Bosnia and Herzegovina,1979,,,
Bosnia and Herzegovina,1980,,,
Bosnia and Herzegovina,1981,,,
Bosnia and Herzegovina,1982,,,
Bosnia and Herzegovina,1983,,,
Bosnia and Herzegovina,1984,,,
Bosnia and Herzegovina,1985,,,
Bosnia and Herzegovina,1986,,,
Bosnia and Herzegovina,1987,,,
Bosnia and Herzegovina,1988,,,
Bosnia and Herzegovina,1989,,,
Bosnia and Herzegovina,1990,7.288338,0.2201501,4423.646
Bosnia and Herzegovina,1991,7.161719,0.2201501,4449.412
Bosnia and Herzegovina,1992,6.869371,0.2201501,4427.253
Bosnia and Herzegovina,1993,6.630505,0.2201501,4152.271
Bosnia and Herzegovina,1994,6.789122,0.2201501,3703.904
Bosnia and Herzegovina,1995,7.301779,0.2201501,3355.901
Bosnia and Herzegovina,1996,7.589976,0.2201501,3247.171
Bosnia and Herzegovina,1997,7.825689,0.2201501,3334.638
Bosnia and Herzegovina,1998,7.88227,0.2201501,3502.089
Bosnia and Herzegovina,1999,7.916069,0.2201501,3689.908
Bosnia and Herzegovina,2000,7.90861,0.2201501,3835.777
Bosnia and Herzegovina,2001,8.011205,0.2201501,3922.205
Bosnia and Herzegovina,2002,8.025287,0.2652474,3964.388
Bosnia and Herzegovina,2003,8.000488,0.3151578,3989.018
Bosnia and Herzegovina,2004,8.005992,0.370112,4067.51
Bosnia and Herzegovina,2005,8.018952,0.4303735,4127.598
Bosnia and Herzegovina,2006,8.047167,0.4303735,4180.605
Botswana,1970,6.433826,1.258448,583.999
Botswana,1971,6.578641,1.258448,599.647
Botswana,1972,6.730786,1.24683,620.401
Botswana,1973,6.816133,1.235299,645.258
Botswana,1974,6.925654,1.223854,675.192
Botswana,1975,7.07132,1.212495,709.381
Botswana,1976,7.099135,1.201221,747.578
Botswana,1977,7.201874,1.190031,789.455
Botswana,1978,7.257781,1.178924,832.055
Botswana,1979,7.325524,1.1679,874.371
Botswana,1980,7.347662,1.156957,914.31
Botswana,1981,7.302968,1.146096,950.402
Botswana,1982,7.460446,1.135315,986.036
Botswana,1983,7.562,1.124613,1023.428
Botswana,1984,7.570994,1.113991,1062.51
Botswana,1985,7.689533,1.103447,1103.084
Botswana,1986,7.722247,1.09298,1145.208
Botswana,1987,7.803409,1.09298,1188.94
Botswana,1988,7.859865,1.09298,1232.46
Botswana,1989,8.018465,1.09298,1273.364
Botswana,1990,8.051789,1.09298,1312.455
Botswana,1991,8.106894,1.09298,1349.485
Botswana,1992,8.147002,1.09298,1384.216
Botswana,1993,8.123984,1.09298,1418.076
Botswana,1994,8.135936,1.09298,1450.56
Botswana,1995,8.139298,1.09298,1481.033
Botswana,1996,8.168434,1.09298,1508.889
Botswana,1997,8.234055,1.09298,1533.462
Botswana,1998,8.248956,1.09298,1553.853
Botswana,1999,8.204649,1.09298,1569.012
Botswana,2000,8.343156,1.09298,1577.739
Botswana,2001,8.413883,1.09298,1580.805
Botswana,2002,8.406028,1.09298,1579.436
Botswana,2003,8.44765,1.09298,1573.267
Botswana,2004,8.564219,1.09298,1571.042
Botswana,2005,8.605305,1.09298,1567.379
Botswana,2006,8.65058,1.09298,1561.126
Brazil,1970,7.512638,1.575641,95684.3
Brazil,1971,7.579853,1.575641,98245.47
Brazil,1972,7.661467,1.575641,100840.1
Brazil,1973,7.803208,1.489904,103469.4
Brazil,1974,7.879521,1.42348,106131.5
Brazil,1975,7.944194,1.372866,108823.7
Brazil,1976,8.033546,1.335269,111545.1
Brazil,1977,8.058264,1.308396,114314
Brazil,1978,8.077674,1.290297,117146.6
Brazil,1979,8.126702,1.279255,120040.3
Brazil,1980,8.184236,1.273705,122958.1
Brazil,1981,8.122399,1.272175,125929.7
Brazil,1982,8.09929,1.302661,128962.9
Brazil,1983,8.027289,1.333748,131891.7
Brazil,1984,8.063933,1.292457,134626.2
Brazil,1985,8.105926,1.356709,137302.9
Brazil,1986,8.194983,1.303346,140111.7
Brazil,1987,8.20377,1.365063,142938.1
Brazil,1988,8.128036,1.476743,145782.1
Brazil,1989,8.136055,1.528818,148567.5
Brazil,1990,8.109118,1.440255,151083.8
Brazil,1991,8.111484,1.41954,153511.6
Brazil,1992,8.099115,1.408031,155976
Brazil,1993,8.121105,1.397039,158471.3
Brazil,1994,8.159275,1.380695,160994.3
Brazil,1995,8.152863,1.371175,163542.5
Brazil,1996,8.159062,1.375735,166073.9
Brazil,1997,8.170516,1.375246,168546.7
Brazil,1998,8.165476,1.366434,170956.2
Brazil,1999,8.188497,1.335368,173293.7
Brazil,2000,8.212476,1.336942,175552.8
Brazil,2001,8.199747,1.338517,177752.9
Brazil,2002,8.189734,1.313467,179914.2
Brazil,2003,8.247135,1.270773,182032.6
Brazil,2004,8.315456,1.217754,184545.8
Brazil,2005,8.338627,1.202537,187046.8
Brazil,2006,8.362777,1.202537,189344.2
Brunei,1970,10.10288,0.4614755,127.554
Brunei,1971,10.11427,0.4552299,136.621
Brunei,1972,10.15673,0.4541197,141.5
Brunei,1973,10.20837,0.4535132,145.17
Brunei,1974,10.24711,0.4533154,151
Brunei,1975,10.22187,0.4528343,156.223
Brunei,1976,10.37001,0.4536693,161.626
Brunei,1977,10.44029,0.4618231,167.216
Brunei,1978,10.47402,0.4645288,173
Brunei,1979,10.64145,0.465668,178.899
Brunei,1980,10.52707,0.4639214,185.22
Brunei,1981,10.25907,0.4674051,192.831
Brunei,1982,10.2401,0.4704302,199.468
Brunei,1983,10.22419,0.4747537,206.154
Brunei,1984,10.19602,0.4775994,213.018
Brunei,1985,10.14695,0.4792486,220.215
Brunei,1986,10.08498,0.481529,227.691
Brunei,1987,10.07244,0.4799899,235.357
Brunei,1988,10.05295,0.4767987,242.997
Brunei,1989,10.01011,0.4798208,250.553
Brunei,1990,10.00086,0.4902027,258.172
Brunei,1991,10.00673,0.4988453,265.877
Brunei,1992,9.962235,0.5076632,273.701
Brunei,1993,9.931822,0.5215871,281.594
Brunei,1994,9.912724,0.5402204,289.516
Brunei,1995,9.901513,0.5475329,297.508
Brunei,1996,9.9149,0.5593192,305.565
Brunei,1997,9.915448,0.5660164,313.563
Brunei,1998,9.905069,0.5781174,321.371
Brunei,1999,9.839225,0.5724949,328.979
Brunei,2000,9.849428,0.5633397,336.376
Brunei,2001,9.861232,0.5560436,343.653
Brunei,2002,9.881082,0.538003,350.898
Brunei,2003,9.906931,0.5361606,358.098
Brunei,2004,9.919209,0.5363729,365.7719
Brunei,2005,9.930614,0.541712,373.5138
Brunei,2006,9.946168,0.541712,381.3759
Bulgaria,1970,,,
Bulgaria,1971,,,
Bulgaria,1972,,,
Bulgaria,1973,,,
Bulgaria,1974,,,
Bulgaria,1975,,,
Bulgaria,1976,,,
Bulgaria,1977,,,
Bulgaria,1978,,,
Bulgaria,1979,,,
Bulgaria,1980,8.744245,0.1805011,9006.108
Bulgaria,1981,8.794674,0.171712,9022.368
Bulgaria,1982,8.80411,0.1953954,9038.629
Bulgaria,1983,8.838956,0.189788,9053.872
Bulgaria,1984,8.876872,0.1771681,9070.133
Bulgaria,1985,8.908262,0.1637653,9086.393
Bulgaria,1986,8.95633,0.1464833,9102.653
Bulgaria,1987,9.029402,0.1147827,9116.881
Bulgaria,1988,9.126065,0.1269508,9127.043
Bulgaria,1989,9.099406,0.1366616,9021.352
Bulgaria,1990,8.999201,0.1820169,8859.767
Bulgaria,1991,8.885738,0.2523005,8772.368
Bulgaria,1992,8.820285,0.3120497,8658.506
Bulgaria,1993,8.769921,0.3273778,8441.872
Bulgaria,1994,8.663424,0.4140076,8353.335
Bulgaria,1995,8.706329,0.4534722,8255.811
Bulgaria,1996,8.62572,0.3933367,8161.026
Bulgaria,1997,8.592435,0.3918061,8066.057
Bulgaria,1998,8.637481,0.3393123,7971.774
Bulgaria,1999,8.664667,0.3105639,7893.227
Bulgaria,2000,8.736035,0.3075112,7818.495
Bulgaria,2001,8.756886,0.319355,7738.416
Bulgaria,2002,8.782177,0.3862472,7661.799
Bulgaria,2003,8.842537,0.3405325,7588.399
Bulgaria,2004,8.891542,0.3405325,7536.103
Bulgaria,2005,8.957408,0.3405325,7496.393
Bulgaria,2006,9.021832,0.3405325,7456.703
Burkina Faso,1970,6.120244,0.8340414,5626.346
Burkina Faso,1971,6.087308,0.8340414,5726.08
Burkina Faso,1972,6.152997,0.8340414,5832.838
Burkina Faso,1973,6.121971,0.8340414,5946.966
Burkina Faso,1974,6.136973,0.8340414,6068.835
Burkina Faso,1975,6.123623,0.8340414,6198.843
Burkina Faso,1976,6.122945,0.8340414,6335.713
Burkina Faso,1977,6.16971,0.8340414,6477.729
Burkina Faso,1978,6.136605,0.8340414,6625.912
Burkina Faso,1979,6.155786,0.8340414,6780.493
Burkina Faso,1980,6.20523,0.8340414,6942.006
Burkina Faso,1981,6.262189,0.8340414,7111.031
Burkina Faso,1982,6.275811,0.8340414,7288.196
Burkina Faso,1983,6.225452,0.8340414,7474.249
Burkina Faso,1984,6.190517,0.8340414,7669.908
Burkina Faso,1985,6.248521,0.8340414,7875.821
Burkina Faso,1986,6.284712,0.8340414,8071.969
Burkina Faso,1987,6.341236,0.8340414,8274.964
Burkina Faso,1988,6.368227,0.8340414,8517.182
Burkina Faso,1989,6.356458,0.8340414,8799.279
Burkina Faso,1990,6.300842,0.8340414,9089.948
Burkina Faso,1991,6.34627,0.8340414,9390.227
Burkina Faso,1992,6.334873,0.8340414,9701.064
Burkina Faso,1993,6.30398,0.8340414,10005.32
Burkina Faso,1994,6.330899,0.8340414,10302.28
Burkina Faso,1995,6.234,0.9598579,10608.05
Burkina Faso,1996,6.185464,1.047612,10922.12
Burkina Faso,1997,6.189083,1.096794,11241.61
Burkina Faso,1998,6.174465,1.111648,11564.07
Burkina Faso,1999,6.274093,1.078646,11889.37
Burkina Faso,2000,6.344881,0.9874943,12217.36
Burkina Faso,2001,6.424562,0.8540061,12549.36
Burkina Faso,2002,6.546999,0.6961814,12886.51
Burkina Faso,2003,6.710649,0.5310982,13228.46
Burkina Faso,2004,6.712783,0.5310982,13658.88
Burkina Faso,2005,6.750377,0.5310982,14091.55
Burkina Faso,2006,6.778492,0.5310982,14473.62
Burundi,1970,6.504325,0.3706017,3512.549
Burundi,1971,6.505114,0.3706017,3586.77
Burundi,1972,6.472239,0.3706017,3519.66
Burundi,1973,6.527756,0.3706017,3529.244
Burundi,1974,6.49036,0.3706017,3583.491
Burundi,1975,6.497131,0.3706017,3664.093
Burundi,1976,6.560736,0.3706017,3736.123
Burundi,1977,6.640769,0.3706017,3820.658
Burundi,1978,6.633113,0.3706017,3915.353
Burundi,1979,6.629911,0.3706017,4012.898
Burundi,1980,6.610348,0.3706017,4137.528
Burundi,1981,6.6543,0.3706017,4213.887
Burundi,1982,6.624382,0.3706017,4344.279
Burundi,1983,6.598217,0.3706017,4531.29
Burundi,1984,6.571859,0.3706017,4668.253
Burundi,1985,6.645204,0.3706017,4809.049
Burundi,1986,6.658599,0.3706017,4952.17
Burundi,1987,6.661543,0.3706017,5109.523
Burundi,1988,6.77467,0.3706017,5284.036
Burundi,1989,6.698793,0.3706017,5459.231
Burundi,1990,6.786199,0.3706017,5285.005
Burundi,1991,6.818941,0.3706017,5393.021
Burundi,1992,6.821292,0.3706017,5478.214
Burundi,1993,6.624671,0.4049675,5589.794
Burundi,1994,6.522489,0.4411816,5760.736
Burundi,1995,6.505467,0.4793061,5391.643
Burundi,1996,6.383963,0.5194083,5366.166
Burundi,1997,6.351612,0.5615609,5405.178
Burundi,1998,6.356651,0.6058426,5487.226
Burundi,1999,6.4108,0.6058426,5603.29
Burundi,2000,6.246506,0.6058426,5713.711
Burundi,2001,6.269725,0.6058426,5837.774
Burundi,2002,6.330842,0.6058426,5965.127
Burundi,2003,6.334746,0.6058426,6096.156
Burundi,2004,6.347703,0.6058426,6308.55
Burundi,2005,6.320902,0.6058426,6538.717
Burundi,2006,6.333781,0.6058426,6786.182
Cambodia,1970,6.608665,0.7639238,21749.99
Cambodia,1971,6.544792,0.7639238,22026.4
Cambodia,1972,6.477235,0.7639238,22284.5
Cambodia,1973,6.254943,0.7639238,22559.5
Cambodia,1974,6.187319,0.7639238,22874.7
Cambodia,1975,6.159214,0.7639238,23209.2
Cambodia,1976,6.146019,0.7639238,23517.5
Cambodia,1977,5.975509,0.7639238,23796.4
Cambodia,1978,5.965477,0.7639238,24036.3
Cambodia,1979,5.818224,0.7639238,24276.9
Cambodia,1980,5.744969,0.7639238,24593.3
Cambodia,1981,5.741415,0.7639238,24900
Cambodia,1982,5.691695,0.7639238,25201.9
Cambodia,1983,5.642498,0.7639238,25456.3
Cambodia,1984,5.607873,0.7639238,25701.8
Cambodia,1985,5.556794,0.7639238,25941.6
Cambodia,1986,5.492442,0.7639238,26203.8
Cambodia,1987,5.466369,0.7639238,26549.7
Cambodia,1988,5.603539,0.7639238,26894.8
Cambodia,1989,5.583091,0.7639238,27379.3
Cambodia,1990,5.579716,0.7639238,27790.6
Cambodia,1991,5.641145,0.7639238,28117.6
Cambodia,1992,5.694752,0.7639238,28523.5
Cambodia,1993,5.721025,0.7639238,28920.64
Cambodia,1994,5.766516,0.7639238,29262.47
Cambodia,1995,5.690652,0.8122106,29619
Cambodia,1996,5.722268,0.8305267,29983.16
Cambodia,1997,5.752088,0.8331669,30305.84
Cambodia,1998,5.769506,0.7734621,30628.92
Cambodia,1999,5.817204,0.7000654,30957.02
Cambodia,2000,5.907689,0.6687042,31278.1
Cambodia,2001,5.978577,0.6419649,31592.8
Cambodia,2002,6.020124,0.621213,31902.27
Cambodia,2003,6.059505,0.6077551,32207.11
Cambodia,2004,6.137309,0.6029439,32842.25
Cambodia,2005,6.243503,0.6029439,33491.78
Cambodia,2006,6.323656,0.6029439,34157.88
Cameroon,1970,6.889404,1.369237,6726.733
Cameroon,1971,6.863354,1.369237,6870.244
Cameroon,1972,6.86457,1.369237,7021.028
Cameroon,1973,6.886322,1.369237,7179.499
Cameroon,1974,6.921159,1.369237,7346.174
Cameroon,1975,6.911601,1.369237,7521.53
Cameroon,1976,6.922688,1.369237,7721.125
Cameroon,1977,6.944184,1.369237,7960.017
Cameroon,1978,6.950764,1.369237,8207.039
Cameroon,1979,7.019426,1.369237,8451.306
Cameroon,1980,7.086094,1.369237,8747.539
Cameroon,1981,7.181263,1.369237,9023.975
Cameroon,1982,7.350723,1.369237,9251.11
Cameroon,1983,7.409838,1.369237,9522.07
Cameroon,1984,7.41908,1.369237,9815.783
Cameroon,1985,7.48806,1.369237,10129.72
Cameroon,1986,7.479452,1.369237,10457.01
Cameroon,1987,7.357671,1.369237,10779
Cameroon,1988,7.314398,1.369237,11096.18
Cameroon,1989,7.21855,1.369237,11389.7
Cameroon,1990,7.216144,1.369237,11685.18
Cameroon,1991,7.154945,1.369237,12006.16
Cameroon,1992,7.096234,1.369237,12322.83
Cameroon,1993,7.050467,1.369237,12634.85
Cameroon,1994,6.989621,1.369237,12942.12
Cameroon,1995,6.978724,1.369237,13244.61
Cameroon,1996,6.988635,1.369237,13546.6
Cameroon,1997,7.12986,1.205093,13852.53
Cameroon,1998,7.235005,1.057109,14162.16
Cameroon,1999,7.319577,0.9234342,14475.25
Cameroon,2000,7.411394,0.8025568,14791.63
Cameroon,2001,7.483963,0.693225,15109.74
Cameroon,2002,7.523557,0.693225,15428.03
Cameroon,2003,7.559032,0.693225,15746.18
Cameroon,2004,7.577182,0.693225,16035.39
Cameroon,2005,7.579837,0.693225,16319.46
Cameroon,2006,7.596139,0.693225,16680.31
Canada,1970,9.320793,0.4647173,21716.85
Canada,1971,9.362281,0.4647173,22048.43
Canada,1972,9.415534,0.4274405,22344.1
Canada,1973,9.484833,0.3952091,22614.67
Canada,1974,9.514732,0.3715138,22876.66
Canada,1975,9.531052,0.3594576,23142.27
Canada,1976,9.57231,0.3550422,23416.09
Canada,1977,9.600115,0.3518821,23695.2
Canada,1978,9.624828,0.3495438,23975.64
Canada,1979,9.654445,0.3476052,24250.64
Canada,1980,9.659958,0.3456513,24516.28
Canada,1981,9.680571,0.3432727,24769.85
Canada,1982,9.632177,0.3405759,25016.05
Canada,1983,9.659277,0.3379094,25266.95
Canada,1984,9.709982,0.3352329,25538.86
Canada,1985,9.74639,0.3325065,25842.59
Canada,1986,9.761656,0.3296913,26183.17
Canada,1987,9.796055,0.326749,26554.73
Canada,1988,9.828729,0.3229726,26943.7
Canada,1989,9.845473,0.3186073,27330.55
Canada,1990,9.83019,0.3150145,27700.86
Canada,1991,9.790527,0.3135232,28051.01
Canada,1992,9.787695,0.315157,28384.36
Canada,1993,9.802079,0.318683,28701.93
Canada,1994,9.843825,0.3220159,29006.86
Canada,1995,9.863299,0.3238381,29302.09
Canada,1996,9.869846,0.3254932,29585.8
Canada,1997,9.909193,0.3288718,29858.14
Canada,1998,9.927502,0.354068,30126.63
Canada,1999,9.976727,0.3526983,30401.3
Canada,2000,10.02533,0.3431983,30689.04
Canada,2001,10.03017,0.3431983,30993.35
Canada,2002,10.05081,0.3431983,31311.5
Canada,2003,10.06281,0.3431983,31636.48
Canada,2004,10.08246,0.3431983,31957.88
Canada,2005,10.10141,0.3431983,32267.58
Canada,2006,10.12108,0.3431983,32524.79
Cape Verde,1970,7.193305,0.9146095,268.867
Cape Verde,1971,7.186666,0.9136077,273.381
Cape Verde,1972,7.215609,0.9127713,275.392
Cape Verde,1973,7.145892,0.9123361,277.218
Cape Verde,1974,7.184023,0.9122338,278.617
